idx,test_auc,test_acc,val_auc,val_acc,#paramsidx,test_auc,test_acc,val_auc,val_acc,#params
0,92.21990027205985,75.76059850374065,92.81813738871486,75.87238285144566,26919
1,91.90453871230491,74.66334164588528,92.37582802889415,75.67298105682951,26919
2,91.62113933259103,75.21197007481297,92.84281750883684,74.8753738783649,26919
3,92.14749017136671,75.96009975062344,93.14611741157073,76.5702891326022,26919
4,92.08354451589678,75.16209476309227,92.99713581733698,74.77567298105683,26919
5,92.12924677439237,75.96009975062344,92.87235434747728,76.47058823529412,26919
6,92.29506292802273,74.713216957606,93.32971302940996,75.47357926221336,26919
7,91.81447858275546,73.71571072319202,92.72690268842135,74.97507477567298,26919
8,91.90678120487597,75.26184538653366,92.87259959494727,75.77268195413758,26919
9,91.76254551455646,74.51371571072319,92.57515948351647,73.28015952143569,26919
10,92.06101510343984,75.01246882793018,92.43759765068543,74.57627118644068,26919
11,91.56954825822436,74.56359102244389,92.79865441219573,75.3738783649053,26919
12,91.81149343275882,74.91271820448878,93.02504929627803,74.37686939182453,26919
13,91.91104456977563,74.3142144638404,92.9429879905092,75.47357926221336,26919
14,92.09141844799899,74.96259351620948,92.78226631027057,75.3738783649053,26919
15,92.07461477698243,75.26184538653366,92.75126999657311,74.8753738783649,26919
16,91.62078575518743,74.66334164588528,92.53730835289548,73.678963110668,26919
17,91.81475132361619,75.71072319201994,92.4829393132134,74.8753738783649,26919
18,92.33069438593994,75.06234413965088,92.88216808875276,74.77567298105683,26919
19,91.85173529155105,74.214463840399,92.67650369286532,75.97208374875373,26919
20,91.59842415530815,73.31670822942642,92.28477347183572,73.678963110668,26919
21,91.97491006395083,75.31172069825436,92.63164091565065,73.97806580259221,26919
22,91.62358588683935,74.2643391521197,92.55510995655143,74.47657028913261,26919
23,92.08743487529132,74.3142144638404,93.15704353084978,74.77567298105683,26919
24,91.44002692794159,75.41147132169576,92.7175857544361,73.87836490528414,26919
25,91.94823395232703,75.06234413965088,93.11905901676276,76.07178464606181,26919
26,91.22324148820795,74.61346633416458,92.17406481516855,75.07477567298105,26919
27,91.43612275349682,74.61346633416458,92.9434763588165,75.67298105682951,26919
28,91.75842736211634,74.713216957606,92.58890372862022,74.97507477567298,26919
29,91.58677602770148,73.06733167082294,92.75528398272185,75.3738783649053,26919
30,92.16500213331472,75.11221945137157,92.8602331584812,76.17148554336988,26919
31,92.05095347461261,74.91271820448878,92.57329794151626,75.3738783649053,26919
32,92.33025750083725,76.35910224438904,92.99245248699398,75.77268195413758,26919
33,92.20348803099493,75.71072319201994,93.04194233164577,75.67298105682951,26919
34,92.4358894769086,74.66334164588528,92.47671765627753,75.2741774675972,26919
35,92.29070710974733,74.2643391521197,93.06766470096639,74.37686939182453,26919
36,91.51219494208914,74.91271820448878,93.37628761556897,77.06879361914257,26919
37,92.00227504440748,74.51371571072319,93.15318748482937,75.47357926221336,26919
38,91.86554751227719,75.36159600997506,92.79748401159466,74.67597208374876,26919
39,91.59281559475893,74.11471321695761,92.42383788375903,74.37686939182453,26919
40,91.81034319311922,74.56359102244389,92.46736178312337,74.8753738783649,26919
41,91.50086494859802,75.06234413965088,92.67939070206967,75.3738783649053,26919
42,92.09666351390896,74.91271820448878,93.10811196490512,76.07178464606181,26919
43,91.59523012157464,74.91271820448878,92.75271503570737,74.97507477567298,26919
44,91.75631459412223,74.2643391521197,92.64571044484507,75.57328015952145,26919
45,91.95916960178732,74.91271820448878,92.6480047376533,75.47357926221336,26919
46,91.84141657700255,74.1645885286783,92.65319750714538,74.27716849451646,26919
47,92.38879614043934,75.06234413965088,93.26361115139683,76.37088733798603,26919
48,92.03276178074056,75.56109725685786,92.93492340924944,75.57328015952145,26919
49,92.08428202373504,75.76059850374065,92.95222647963637,74.67597208374876,26919
